SQLDATE,Actor1Name,Actor2Name,EventCode,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,GoldsteinScale,NumMentions,SourceURL
20150829,MADRAS,MADRAS,120,"Chennai, Tamil Nadu, India",13.0833,80.2833,-4.0,2,http://www.thehindu.com/news/cities/chennai/hc-declines-to-relax-elangovans-bail-conditions/article7592638.ece
20150829,SCIENTIST,UNIVERSITY,060,"Chennai, Tamil Nadu, India",13.0833,80.2833,6.0,3,http://www.thestatesman.com/news/science-and-tech/new-biodegrable-plastic-material-developed-final-trials-on/85928.html
20150829,GOVERNMENT,ADVOCATE,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,10,http://timesofindia.indiatimes.com/home/sunday-times/all-that-matters/When-US-UK-doctors-refuse-to-prescribe-Indian-drugs-it-reeks-of-racism/articleshow/48725863.cms
20150829,STUDENT,CIVIL SERVICE,090,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,6,http://www.skyscrapercity.com/showthread.php?s=19fa3014d33d2697adfb82220b182339&p=126671153
20150829,GOVERNMENT,NAGA,027,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,8,http://www.epw.in/commentary/what-unique-about-naga-history.html
20150829,HIGH COURT,CONGRESS,120,"Chennai, Tamil Nadu, India",13.0833,80.2833,-4.0,4,http://www.thehindu.com/news/cities/chennai/hc-declines-to-relax-elangovans-bail-conditions/article7592638.ece
20150829,GOVERNMENT OFFICIAL,CORPORATION,090,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,2,http://www.newindianexpress.com/states/tamil_nadu/Ministers-Officials-Inspect-Preparedness-at-GIM-Venue/2015/08/29/article2998912.ece
20150829,BHARAT,NON GOVERNMENTAL ORGANISATION,111,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,4,http://www.thehindu.com/news/cities/chennai/get-generic-drugs-at-cheap-prices/article7593165.ece
20150829,WEBSITE,LOS ANGELES,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,5,http://www.gulte.com/movienews/41775/Media-killed-Arnold-Schwarzenegger
20150829,GOVERNMENT OFFICIAL,CHENNAI,090,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,4,http://www.newindianexpress.com/states/tamil_nadu/Ministers-Officials-Inspect-Preparedness-at-GIM-Venue/2015/08/29/article2998912.ece
20150829,JUDGE,CHIEF MINISTER,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,5,http://www.newindianexpress.com/cities/chennai/No-relief-on-conditions-of-Elangovans-Bail/2015/08/29/article2998933.ece
20150829,ACTIVIST,GOVERNMENT,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,6,http://www.thehindu.com/news/cities/chennai/residents-suggest-harnessing-water-from-sunais/article7593142.ece
20150829,COIMBATORE,POLICE,190,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,1,http://www.newindianexpress.com/states/tamil_nadu/Victims-Were-Innocent-Men-Without-Gang-Affiliations/2015/08/29/article2999237.ece
20150829,CIVIL SERVICE,STUDENT,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,2,http://www.skyscrapercity.com/showthread.php?s=19fa3014d33d2697adfb82220b182339&p=126671153
20150829,,MUMBAI,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,2,https://in.newshub.org/bollywood-celebrates-sibling-love-raksha-bandhan-18257124.html
20150829,,BUSINESS,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,10,http://www.straitstimes.com/singapore/my-nephew-killed-my-sis-but-i-cant-blame-him
20150829,,STATE MINIST,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,20,http://www.skyscrapercity.com/showthread.php?s=5aad2e6eaa40c9223fd559a086637885&p=126672087
20150829,,BUSINESS,013,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.4,5,http://www.environmentguru.com/pages/elements/element.aspx?id=2652982
20150829,,SCHOOL,041,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,25,http://www.thehindu.com/news/national/telangana/pay-a-tribute-to-your-teacher/article7593202.ece
20150829,,CHENNAI,190,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,6,http://www.newindianexpress.com/cities/chennai/Cabbie-Found-Dead-in-Locked-Car/2015/08/29/article2998903.ece
20150829,,VILLAGER,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,4,http://www.afternoondc.in/city-news/healing-touch-mother-marys-11-day-velankanni-feast-begins-today-at-uttan/article_147588
20150829,,VILLAGER,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,4,http://indianexpress.com/article/cities/lucknow/claiming-loss-of-honour-physically-challenged-couple-commit-suicide/
20150829,,POLICE,1823,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,5,http://www.newindianexpress.com/states/tamil_nadu/Victims-Were-Innocent-Men-Without-Gang-Affiliations/2015/08/29/article2999237.ece
20150829,,CHENNAI,036,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,4,http://www.newindianexpress.com/states/tamil_nadu/Ministers-Officials-Inspect-Preparedness-at-GIM-Venue/2015/08/29/article2998912.ece
20150829,,MUMBAI,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,2,https://in.newshub.org/bollywood-celebrates-sibling-love-raksha-bandhan-18257124.html
20150823,,GOVERNMENT,111,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,1,http://timesofindia.indiatimes.com/india/Raja-alleges-harassment-by-CBI/articleshow/48637564.cms
20150823,,COMPANY,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,6,http://www.lexpress.mu/node/267586
20150823,,MADRAS,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,6,http://www.thehindu.com/news/cities/chennai/when-a-visit-to-the-beach-turned-into-a-history-lesson/article7570651.ece
20150823,,CHIEF MINISTER,141,"Chennai, Tamil Nadu, India",13.0833,80.2833,-6.5,10,http://www.newindianexpress.com/cities/chennai/DMK-Urges-Assembly-Speaker-to-Cancel-DMDK-MLAs-Suspension/2015/08/23/article2989469.ece
20150823,,PRIME MINISTER,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,10,http://www.eurasiareview.com/23082015-sri-lanka-elections-a-vote-for-reconciliation-process-analysis/
20150823,,GOVERNMENT,111,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,2,http://timesofindia.indiatimes.com/india/Raja-alleges-harassment-by-CBI/articleshow/48637564.cms
20150823,,STUDENT,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,2,http://www.dnaindia.com/india/report-with-no-takers-for-engineering-courses-telangana-and-andhra-pradesh-to-lose-80000-seats-2127500
20150823,,CHENNAI,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,2,http://timesofindia.indiatimes.com/india/Jayalalithaa-asks-AIADMK-cadres-to-give-up-protests-against-Elangovan/articleshow/48639669.cms
20150823,,JAIPUR,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,6,http://timesofindia.indiatimes.com/home/sunday-times/Destination-kitty/articleshow/48637507.cms
20150823,,CHIEF MINISTER,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,10,http://www.thehindu.com/news/cities/chennai/concerted-efforts-on-to-revive-nokia-facility/article7570771.ece
20150823,,PROFESSOR,041,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,6,http://www.lexpress.mu/node/267586
20150823,,CHENNAI,141,"Chennai, Tamil Nadu, India",13.0833,80.2833,-6.5,6,http://timesofindia.indiatimes.com/india/Jayalalithaa-asks-AIADMK-cadres-to-give-up-protests-against-Elangovan/articleshow/48639669.cms
20150823,BEIJING,,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,5,http://www.c3sindia.org/china/5194
20150823,ENGINEER,,181,"Chennai, Tamil Nadu, India",13.0833,80.2833,-9.0,1,http://timesofindia.indiatimes.com/home/sunday-times/deep-focus/Urban-honour-killings-Backlash-against-change/articleshow/48638618.cms
20150823,ENGINEER,,181,"Chennai, Tamil Nadu, India",13.0833,80.2833,-9.0,1,http://economictimes.indiatimes.com/news/politics-and-nation/urban-honour-killings-backlash-against-change/articleshow/48638322.cms
20150823,CHENNAI,,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,1,http://timesofindia.indiatimes.com/india/Raja-alleges-harassment-by-CBI/articleshow/48637564.cms
20150823,MINIST,,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,2,http://timesofindia.indiatimes.com/india/Raja-alleges-harassment-by-CBI/articleshow/48637564.cms
20150823,GOVERNMENT,,120,"Chennai, Tamil Nadu, India",13.0833,80.2833,-4.0,4,http://www.business-standard.com/article/opinion/a-k-bhattacharya-structured-procrastination-115082300752_1.html
20150823,HOSPITAL,,190,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,5,http://cbrao2008.blogspot.com/2015/08/effective-employee-engagement-in.html
20150823,STUDENT,,013,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.4,10,http://www.newindianexpress.com/thesundaystandard/Beggar-BA-Bankrolls-Education-of-Children/2015/08/23/article2988354.ece
20150823,UNITED STATES,,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,10,http://www.maalaimalar.com/2015/08/23144552/Dal-onion-price-rise.html
20150823,BURGLAR,,171,"Chennai, Tamil Nadu, India",13.0833,80.2833,-9.2,4,http://timesofindia.indiatimes.com/city/chennai/Birds-worth-5L-stolen-from-pet-shop/articleshow/48637560.cms
20150823,AUTHORITIES,,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,8,http://www.lexpress.mu/node/267586
20150823,CHENNAI,,193,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,4,http://www.canindia.com/2015/08/havent-walked-out-of-dhanushs-film-keerthy-suresh/
20150823,CHENNAI,,190,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,1,http://timesofindia.indiatimes.com/india/Raja-alleges-harassment-by-CBI/articleshow/48637564.cms
20150823,COMPANY,,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,6,http://www.lexpress.mu/node/267586
20150823,DELHI,,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,2,http://www.business-standard.com/article/pti-stories/ncw-issues-notice-to-tncc-chief-elangovan-115082300480_1.html
20150823,HOSPITAL,,173,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,5,http://cbrao2008.blogspot.com/2015/08/effective-employee-engagement-in.html
20150823,ACTOR,,193,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,2,http://www.canindia.com/2015/08/havent-walked-out-of-dhanushs-film-keerthy-suresh/
20150823,EMPLOYEE,,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,10,http://cbrao2008.blogspot.com/2015/08/effective-employee-engagement-in.html
20150823,CRIMINAL,,180,"Chennai, Tamil Nadu, India",13.0833,80.2833,-9.0,20,http://gulfnews.com/your-say/your-view/death-penalty-for-heinous-crimes-are-necessary-1.1571059
20150823,CIVIL SERVICE,,090,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,5,http://www.thehindu.com/news/national/tamil-nadu/upsc-exam-first-time-in-tiruchi/article7571509.ece
20150823,GOVERNMENT,,012,"Chennai, Tamil Nadu, India",13.0833,80.2833,-0.4,5,http://www.business-standard.com/article/opinion/a-k-bhattacharya-structured-procrastination-115082300752_1.html
20150823,STUDENT,,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,2,http://www.dnaindia.com/india/report-with-no-takers-for-engineering-courses-telangana-and-andhra-pradesh-to-lose-80000-seats-2127500
20150823,PROFESSOR,,041,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,8,http://www.lexpress.mu/node/267586
20150823,CONGRESS,,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,10,http://www.dinamalar.com/news_detail.asp?id=1325359
20150823,GOVERNMENT,,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,10,http://news.webindia123.com/news/Articles/India/20150823/2665898.html
20150823,ENGINEER,,181,"Chennai, Tamil Nadu, India",13.0833,80.2833,-9.0,4,http://economictimes.indiatimes.com/news/politics-and-nation/urban-honour-killings-backlash-against-change/articleshow/48638322.cms
20150823,MINIST,,190,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,2,http://timesofindia.indiatimes.com/india/Raja-alleges-harassment-by-CBI/articleshow/48637564.cms
20150823,CHENNAI,,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,3,http://www.thehindu.com/news/cities/chennai/emu-train-mows-down-two-brothers-at-perungalathur/article7570888.ece
20150823,CULPRIT,,173,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,10,http://newstodaynet.com/chennai/woman-docs-murder-tripura-man-held
20150823,TELECOM,,190,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,2,http://telecom.economictimes.indiatimes.com/news/policy/cbi-gave-clean-chit-on-assets-in-2013-raja/48641922
20150823,STUDENT,,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,5,http://www.newindianexpress.com/thesundaystandard/Beggar-BA-Bankrolls-Education-of-Children/2015/08/23/article2988354.ece
20150823,ACTOR,,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,10,http://www.thehindu.com/news/cities/chennai/do-not-define-yourself-by-the-way-you-look-nandita-das/article7570665.ece
20150823,VILLAGE,,056,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,4,http://forums.asiaone.com/showthread.php?s=4dd9b54ad52a22642b5f6fac7dac6fb9&t=80260&page=2
20150823,CHENNAI,MINIST,190,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,2,http://timesofindia.indiatimes.com/india/Raja-alleges-harassment-by-CBI/articleshow/48637564.cms
20150823,CHENNAI,MINIST,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,2,http://timesofindia.indiatimes.com/india/Raja-alleges-harassment-by-CBI/articleshow/48637564.cms
20150823,CHENNAI,GOVERNMENT,120,"Chennai, Tamil Nadu, India",13.0833,80.2833,-4.0,4,http://www.business-standard.com/article/opinion/a-k-bhattacharya-structured-procrastination-115082300752_1.html
20150823,ACADEMICIAN,XI JINPING,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,4,http://www.southasiaanalysis.org/node/1841
20150823,MEDIA,PRIME MINISTER,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,2,http://timesofindia.indiatimes.com/india/Raja-alleges-harassment-by-CBI/articleshow/48637564.cms
20150823,CHENNAI,GEORGE TOWN,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,2,http://www.thehindu.com/news/cities/chennai/when-a-visit-to-the-beach-turned-into-a-history-lesson/article7570651.ece
20150823,DEFENCE FORCE,PRIME MINISTER,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,20,http://www.business-standard.com/article/opinion/a-k-bhattacharya-structured-procrastination-115082300752_1.html
20150823,GOOGLE,COMPANY,071,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,8,http://www.business-standard.com/article/companies/enroute-a-global-journey-115082400006_1.html
20150823,JUDGE,ACTIVIST,173,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,2,http://timesofindia.indiatimes.com/india/Anti-liquor-activists-in-Chennai-were-assaulted-by-police-and-jail-officials-reveals-probe-by-judge/articleshow/48642116.cms
20150823,CHENNAI,STUDENT,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,3,http://www.dnaindia.com/india/report-with-no-takers-for-engineering-courses-telangana-and-andhra-pradesh-to-lose-80000-seats-2127500
20150823,STUDENT,CHENNAI,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,3,http://www.dnaindia.com/india/report-with-no-takers-for-engineering-courses-telangana-and-andhra-pradesh-to-lose-80000-seats-2127500
20150823,PRIME MINISTER,CONGRESS,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,4,http://vijaykarnataka.indiatimes.com/state/karnataka/mahadayi-to-intervene-to-convince-the-decision-of-pm/articleshow/48645066.cms
20150823,GEORGE TOWN,CORPORATION,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,2,http://www.thehindu.com/news/cities/chennai/when-a-visit-to-the-beach-turned-into-a-history-lesson/article7570651.ece
20150823,CHENNAI,ACTOR,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,3,http://www.canindia.com/2015/08/havent-walked-out-of-dhanushs-film-keerthy-suresh/
20150823,CONGRESS,CHIEF MINISTER,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,4,http://www.theshillongtimes.com/2015/08/23/congress-asks-jaya-to-end-agitation/
20150823,CHENNAI,ACTOR,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,3,http://www.thehindu.com/news/cities/chennai/do-not-define-yourself-by-the-way-you-look-nandita-das/article7570665.ece
20150823,CHENNAI,TAMIL,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,2,http://www.canindia.com/2015/08/havent-walked-out-of-dhanushs-film-keerthy-suresh/
20150823,VILLAGE,CHENNAI,056,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://forums.asiaone.com/showthread.php?s=4dd9b54ad52a22642b5f6fac7dac6fb9&t=80260&page=2
20150823,CORPORATION,GEORGE TOWN,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,2,http://www.thehindu.com/news/cities/chennai/when-a-visit-to-the-beach-turned-into-a-history-lesson/article7570651.ece
20150823,TAMIL NADU,CHENNAI,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,2,http://timesofindia.indiatimes.com/india/Jayalalithaa-asks-AIADMK-cadres-to-give-up-protests-against-Elangovan/articleshow/48639669.cms
20150823,PRIME MINISTER,ACTIVIST,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,10,http://www.theshillongtimes.com/2015/08/23/congress-asks-jaya-to-end-agitation/
20150823,GOVERNMENT,COMMUNITY,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,6,http://forums.asiaone.com/showthread.php?s=4dd9b54ad52a22642b5f6fac7dac6fb9&t=80260&page=2
20150823,CHENNAI,BURGLAR,171,"Chennai, Tamil Nadu, India",13.0833,80.2833,-9.2,6,http://timesofindia.indiatimes.com/city/chennai/Birds-worth-5L-stolen-from-pet-shop/articleshow/48637560.cms
20150823,CHENNAI,CORPORATION,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,2,http://www.thehindu.com/news/cities/chennai/when-a-visit-to-the-beach-turned-into-a-history-lesson/article7570651.ece
20150823,MEDIA,PRIME MINISTER,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,3,http://timesofindia.indiatimes.com/india/Raja-alleges-harassment-by-CBI/articleshow/48637564.cms
20150823,COMPANY,GOOGLE,071,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,10,http://www.business-standard.com/article/companies/enroute-a-global-journey-115082400006_1.html
20150823,CHENNAI,CHIEF MINISTER,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,6,http://www.theshillongtimes.com/2015/08/23/congress-asks-jaya-to-end-agitation/
20150823,ACTIVIST,PRIME MINISTER,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,10,http://www.theshillongtimes.com/2015/08/23/congress-asks-jaya-to-end-agitation/
20150823,PUBLIC SERVICE COMMISSION,CIVIL SERVICE,090,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,5,http://www.thehindu.com/news/national/tamil-nadu/upsc-exam-first-time-in-tiruchi/article7571509.ece
20150823,POLICE,BURGLAR,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,5,http://timesofindia.indiatimes.com/city/chennai/Birds-worth-5L-stolen-from-pet-shop/articleshow/48637560.cms
20150823,CONGRESS,CHENNAI,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,2,http://timesofindia.indiatimes.com/india/Jayalalithaa-asks-AIADMK-cadres-to-give-up-protests-against-Elangovan/articleshow/48639669.cms
20150823,MADURAI,ACTOR,0841,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://publicnewssubmit.com/maggi-noodles-ad-amitabh-bachchan-seeks-dismissal-of-complaint/
20150823,CHENNAI,MINIST,190,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,3,http://timesofindia.indiatimes.com/india/Raja-alleges-harassment-by-CBI/articleshow/48637564.cms
20150823,POLICE,BURGLAR,112,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,5,http://timesofindia.indiatimes.com/city/chennai/Birds-worth-5L-stolen-from-pet-shop/articleshow/48637560.cms
20150823,CHENNAI,TELECOM,190,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,5,http://telecom.economictimes.indiatimes.com/news/policy/cbi-gave-clean-chit-on-assets-in-2013-raja/48641922
20150823,CORPORATION,CHENNAI,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,2,http://www.thehindu.com/news/cities/chennai/when-a-visit-to-the-beach-turned-into-a-history-lesson/article7570651.ece
20150823,JUDGE,CHENNAI,173,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,3,http://timesofindia.indiatimes.com/india/Anti-liquor-activists-in-Chennai-were-assaulted-by-police-and-jail-officials-reveals-probe-by-judge/articleshow/48642116.cms
20150823,SAN FRANCISCO,COMPANY,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,4,http://www.business-standard.com/article/companies/enroute-a-global-journey-115082400006_1.html
20150823,NOKIA,BUSINESS,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,8,http://www.thehindu.com/news/cities/chennai/concerted-efforts-on-to-revive-nokia-facility/article7570771.ece
20150823,CORPORATION,GEORGE TOWN,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,2,http://www.thehindu.com/news/cities/chennai/when-a-visit-to-the-beach-turned-into-a-history-lesson/article7570651.ece
20150823,ACTOR,CHENNAI,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,3,http://www.thehindu.com/news/cities/chennai/do-not-define-yourself-by-the-way-you-look-nandita-das/article7570665.ece
20150823,MADRAS,CORPORATION,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,2,http://www.thehindu.com/news/cities/chennai/when-a-visit-to-the-beach-turned-into-a-history-lesson/article7570651.ece
20150823,INDUSTRY,ACTOR,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,10,http://www.thehansindia.com/posts/index/2015-08-23/Raj-Tarun-buoyed-by-Ravi-Tejas-praise-172059
20150823,ACADEMICIAN,XI JINPING,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,2,http://www.southasiaanalysis.org/node/1841
20150823,GEORGE TOWN,CHENNAI,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,2,http://www.thehindu.com/news/cities/chennai/when-a-visit-to-the-beach-turned-into-a-history-lesson/article7570651.ece
20150823,GEORGE TOWN,CORPORATION,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,2,http://www.thehindu.com/news/cities/chennai/when-a-visit-to-the-beach-turned-into-a-history-lesson/article7570651.ece
20150823,WORKER,,141,"Chennai, Tamil Nadu, India",13.0833,80.2833,-6.5,2,http://www.thehindu.com/news/national/tamil-nadu/jayalalithaa-slams-elangovan-urges-aiadmk-workers-to-stop-protests/article7571867.ece
20150823,PRIME MINISTER,NOKIA,100,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,4,http://www.thehindu.com/news/cities/chennai/concerted-efforts-on-to-revive-nokia-facility/article7570771.ece
20150823,WORKER,TIRUCHIR,141,"Chennai, Tamil Nadu, India",13.0833,80.2833,-6.5,1,http://www.thehindu.com/news/national/tamil-nadu/jayalalithaa-slams-elangovan-urges-aiadmk-workers-to-stop-protests/article7571867.ece
20150823,WORKER,CHENNAI,141,"Chennai, Tamil Nadu, India",13.0833,80.2833,-6.5,1,http://www.thehindu.com/news/national/tamil-nadu/jayalalithaa-slams-elangovan-urges-aiadmk-workers-to-stop-protests/article7571867.ece
20150627,,AIRLINE,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,1,http://www.business-standard.com/article/companies/goair-s-big-test-begins-from-2016-115062600217_1.html
20150627,,CHENNAI,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,1,http://www.thehindu.com/features/downtown/a-doctor-and-his-love-for-a-neighbourhood/article7361575.ece
20150627,,CHENNAI,190,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,6,http://www.newindianexpress.com/cities/chennai/Rash-Riding-Kills-2-on-Bike/2015/06/27/article2888651.ece
20150627,,CORPORATION,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,2,http://www.thehindu.com/features/downtown/a-doctor-and-his-love-for-a-neighbourhood/article7361575.ece
20150627,,CORRESPONDENT,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,8,http://www.asianage.com/mumbai/hooch-seller-s-kin-suffer-silently-860
20150627,,CORRESPONDENT,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,2,http://www.asianage.com/mumbai/hooch-seller-s-kin-suffer-silently-860
20150627,,MALE,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,10,http://www.thehansindia.com/posts/index/2015-06-27/Corporate-leaders-with-bowerbird-syndrome-159815
20150627,,WORKER,111,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,10,http://news.biharprabha.com/2015/06/traffic-ramaswamy-alleges-attack-by-aiadmk-workers-says-not-free-and-fair-election/
20150627,,FRENCH,190,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,10,http://www.travelpod.com/travel-blog-entries/dannyboy.silvan/1/1434134852/tpod.html
20150627,,CORPORATION,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,1,http://www.thehindu.com/features/downtown/a-doctor-and-his-love-for-a-neighbourhood/article7361575.ece
20150627,,CHENNAI,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,4,http://news.biharprabha.com/2015/06/ceo-says-voting-in-rk-nagar-constituency-peaceful-left-candidate-disagrees/
20150627,,COLLEGE,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,2,http://www.newindianexpress.com/cities/chennai/Lead-By-Example-and-Serve-as-Mentors/2015/06/27/article2887858.ece
20150627,,UNITED KINGDOM,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,4,http://www.newindianexpress.com/cities/chennai/Turning-Chennai-into-a-Crime-Site/2015/06/27/article2887883.ece
20150627,,THE US,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,6,http://www.bangaloremirror.com/columns/sunday-read/Tap-dancing-to-the-King-of-Percussion/articleshow/47845909.cms
20150627,THE US,NURSE,090,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,8,http://timesofindia.indiatimes.com/city/trichy/Japanese-organization-likely-to-fund-MGMGH-for-improving-facilities/articleshow/47838254.cms
20150627,THE US,NURSE,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,8,http://timesofindia.indiatimes.com/city/trichy/Japanese-organization-likely-to-fund-MGMGH-for-improving-facilities/articleshow/47838254.cms
20150627,BARACK OBAMA,UNITED STATES,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,2,http://www.thesundayleader.lk/2015/06/28/strategic-autonomy-and-national-consensus/
20150627,CHIEF MINISTER,NEWS AGENCY,013,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.4,2,http://zeenews.india.com/news/tamil-nadu/tamil-nadu-cm-jaya-to-launch-chennai-metro-rail-soon_1621052.html
